exp_id,2,2,2,2,2,2,2,11.5,2,8,11,11.5,11.5,8,2,11,11,5,2,5,8,2,11.5,12,12,12,2,2,8,8,8,10.5,5,5,5,8,11,11.5,2,8,10.5,2,8,8,2,8,7,10.5,2,2,8,7,2,5,2,12,2,8,3,2,2,2,6,2,11,11.5,8,10.5,2,5,11,2,5,7,5,7,11.5,7,2,2,2,7,7,7,11.5,11.5,11.5,11.5,7,6,5,5,12,7,7,12,12,12,6,6,11.5,12,6,6,7,12,12,7,6,5,7,7,12,5,11.5,11.5,6,7,3,3,11,6,8,7,7,6,7,11,11.5,11.5,11.5,11.5,12,12,2,10.5,12,11,6,11,6,12,6,11,6,5,6,10.5,12,6,12,6,7,11,12,7,6,5,6,5,7,10.5,7,11,12,8,6,5,6,7,12,7,11,8,10.5,5,10.5,6,5,8,5,8,8,10.5,7,8,10.5,12,6,8,7,5,6,10.5,10.5,12,12,8,7,5,8,7,5,6,8,12,7,10.5,6,8,8,10.5,5,8,8,8,5,6,5,7,10.5,5,5,10.5,10.5,12,5,8,10.5,6,12,12,10.5,10.5,10.5,12,10.5,10.5,10.5,10.5,6,5,5,10.5,12,10.5,12,10.5,10.5,6,10.5,5,10.5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,11.5,12
cTnT_class used for figure 2,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
cTnT_class used for PLS-DA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cTnT,0.924885721,0.905900231,0.903636533,0.899721251,0.879302927,0.815826041,0.720884788,0.7,0.602330099,0.519140215,0.5,0.5,0.5,0.461127631,0.405028989,0.4,0.4,0.357301611,0.350986178,0.342116475,0.315112141,0.304937622,0.3,0.3,0.3,0.3,0.298967263,0.281761943,0.260233892,0.250878589,0.250667584,0.246902634,0.242647297,0.242514757,0.223652711,0.212627144,0.2,0.2,0.19717018,0.195135581,0.192103272,0.182116739,0.157411348,0.157329249,0.153069959,0.147253086,0.145521271,0.143495664,0.130295961,0.127165469,0.126083119,0.124477456,0.1165716,0.106654344,0.100739478,0.1,0.099465458,0.098376018,0.09546166,0.095457709,0.078535374,0.07247205,0.072417363,0.070968888,0.07,0.07,0.068177528,0.067782235,0.067111302,0.06012933,0.06,0.055357091,0.054621771,0.053888938,0.053456328,0.05209653,0.05,0.049414583,0.048061997,0.046020387,0.043247573,0.042349199,0.04145344,0.041210636,0.04,0.04,0.04,0.04,0.039504169,0.039466398,0.039039723,0.038426458,0.035906415,0.035581987,0.035359714,0.034756294,0.03455792,0.03384767,0.030842433,0.030271507,0.03,0.028202634,0.026728284,0.024753328,0.024160806,0.02388314,0.0231836,0.022983405,0.02192732,0.02192023,0.021630301,0.020680061,0.020597744,0.020577782,0.02,0.02,0.019903303,0.018792469,0.018020011,0.017736895,0.017498021,0.016800006,0.016700834,0.016133363,0.01576187,0.015100026,0.012549168,0.010532442,0.01,0.01,0.01,0.01,0.009210451,0.008687746,0.008579408,0.00794488,0.007883939,0.007340449,0.006827557,0.006639589,0.006280361,0.006174457,0.005692549,0.005692549,0.005359539,0.004423595,0.004079666,0.003995858,0.00394047,0.003494165,0.003195008,0.003187373,0.002806548,0.002647553,0.002520571,0.002517175,0.0023013,0.00210112,0.002063029,0.00197499,0.001891947,0.001828935,0.001785476,0.00178281,0.001674441,0.00165005,0.001647988,0.001457992,0.001418782,0.001316578,0.001242208,0.001073241,0.00096517,0.000913176,0.000908558,0.000894221,0.000890694,0.000886783,0.000866683,0.000805377,0.000760284,0.000733804,0.000725647,0.000720856,0.000707436,0.000694509,0.000681218,0.000674437,0.000672331,0.000662757,0.00062665,0.000620517,0.000603898,0.000578924,0.000568171,0.000551064,0.000514824,0.000481455,0.000466232,0.000456907,0.000439353,0.000436993,0.000415614,0.000412641,0.000390233,0.00038494,0.0003794,0.000371048,0.000355051,0.000348921,0.0003455,0.00033621,0.000331682,0.000326466,0.000324098,0.000318835,0.000312678,0.000292928,0.000275551,0.000274531,0.000264844,0.000240535,0.000238776,0.00023125,0.00020752,0.000200995,0.000196454,0.000193319,0.000182191,0.000161395,0.00015987,0.000154387,0.000149486,0.000147886,0.000147353,0.000146334,0.000136066,0.000131978,0.000130467,0.000123357,0.000119802,0.0001193,0.000118596,0.000116691,0.000109236,0.000100072,9.54E-05,9.31E-05,9.06E-05,8.52E-05,8.52E-05,8.17E-05,7.87E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
measurement,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR,OCR
1,40.68006051,48.02192243,30.11269277,47.09178935,63.41285501,36.87467698,52.66602845,26.02632001,48.03498429,41.13900058,74.31231778,20.27846737,31.70586073,38.86387572,47.13178388,29.03371503,63.77922557,22.73406605,11.75836161,32.04039788,33.08668031,38.10017612,25.86149355,67.00589789,22.32548873,51.24959041,25.29369011,49.74907092,57.39317586,91.36810589,39.32800424,27.23682737,37.70367517,18.96344276,36.62320988,38.16526814,64.65096266,24.91093775,55.99505926,61.07579227,41.48888412,-11.66062924,50.85074589,63.07089112,51.99362581,80.52906353,36.04131415,30.82723109,4.474786885,53.39524809,64.31600965,34.78385973,4.949795092,12.77402794,63.88224076,35.07237504,6.609440247,36.32987106,48.03352531,35.83347957,50.70728928,8.503091764,57.27708096,64.80196675,56.79909516,28.45447929,68.46083755,15.97577031,47.35652448,38.04979409,75.99477349,69.2421888,9.555895809,26.40389953,6.361469475,14.65876632,25.33104723,25.32617665,69.67334163,52.05669705,62.39928156,27.16289335,30.3961544,37.14747091,40.5294311,32.22994269,32.49371008,38.0692227,41.95035524,21.80664229,38.64320795,42.74907121,14.79790234,35.83744283,35.25577338,63.39538584,73.04778358,57.67036852,47.8165908,60.822046,53.89170744,64.74307665,26.81860816,48.91202569,33.26561283,61.03220005,57.67509525,15.58182487,32.38481643,13.3519043,37.83816183,28.23355068,54.72981584,13.2736352,37.90337534,33.71066172,50.93960818,30.52879772,37.15131919,36.06290068,72.60789243,35.84769397,69.60354593,27.61900526,32.11584608,44.00471516,32.0848086,83.55269127,34.93182141,30.06071946,36.00522984,19.82594301,59.81230043,48.62975888,-20.72278968,65.8708978,73.87903488,72.77705993,18.89337187,83.83755226,17.21824789,55.47457088,40.81424827,81.03753502,36.25032421,31.59709382,40.79530272,56.50836348,62.00650313,42.12469273,56.8249448,35.78045784,28.51944844,43.09400333,60.79984368,13.90850245,34.62285754,30.47584058,29.39756782,16.16715224,32.69647243,44.90554772,17.83386388,88.9192276,38.64659319,16.24146017,48.42463829,25.12473297,56.59321269,15.78588745,45.19830673,13.96613514,86.43383362,51.40196157,22.58824502,45.18091444,41.67610213,39.25142669,18.17388042,-30.54096903,22.77494914,50.29027773,52.96796361,48.36167394,19.8200114,58.09120761,63.14689617,52.68388675,43.37890099,60.70061404,14.35650334,24.98782107,42.96843345,53.8025058,40.07864479,26.16848854,57.46517925,47.76993484,23.29696179,24.49023308,55.92492174,19.50416688,26.12823607,30.45468317,48.46778667,72.87292935,20.21977378,51.33187984,46.46134565,50.96587681,33.10550372,54.17228144,49.46635902,79.1251908,54.55893508,75.02171738,30.40694698,22.22372771,24.62093672,24.80388613,24.91034086,42.79025498,23.2917289,54.17001192,56.57357801,55.69031104,21.02344298,78.4627584,62.85183273,38.01663909,23.3670712,29.1176567,56.54369286,47.60677829,17.87034402,68.85584122,35.80586514,57.73469927,38.72537878,71.99832969,46.28526246,18.29917445,38.78107774,55.14362719,28.65099346,57.81168113,66.83194981,37.32874639,80.48183937,38.85947328,57.5557145,15.76073942,73.62105203,45.9531085,42.91376116,31.91195971,28.13801894,26.7868745,33.54592175,33.90745373,42.46951038,43.55540181,46.49525674,25.34413181,47.63651852,55.96262179,34.1615709,38.64198509,46.27792204,39.96230866,44.24866559,37.37440197,51.93555768,41.6991068,43.47368391,43.09409347,42.31031186,48.67404609,33.53570252,33.88700334,12.91079273,78.20657203,104.6251266,70.8351296,109.7608736,96.53067611,60.12736841,83.510974,115.9195049,64.29718846,85.62379435,93.96170555,81.25442328,60.31152278,91.07057555,9.884968979,114.1858429,60.47144706,116.833146,111.394501,79.05764068,96.8596716,94.87203058,109.3752078,94.66089366,78.23059828,77.97942289,90.23007198,110.3106693,73.4166952,78.79695712,-5.320566418,38.11593851,27.4285634,26.35942127,43.12657668,43.05953096,47.50375847,26.66278225,16.83587503,14.53450431,34.60118553,28.81729533,29.35400114,14.18003949,49.21915047,23.37923101,24.48474655,31.37364152,20.0533368,23.39062502,32.39393902,25.1397369,29.35107633,37.55348415,13.02300248,34.81097616,32.20317393,24.8270603,19.20878062,12.76850957,22.70237242,60.33226491,24.6434895,61.26186357,60.87681078,22.97813984,27.82409049,39.31356995,47.216127,17.84508912,23.55550346,29.90630884,28.64054349,11.69182723,16.12488209,19.30146558,35.53422141
2,28.5123111,19.11874591,11.69474233,37.8785645,48.19772487,20.18684009,25.89812899,23.50347236,25.63332843,46.49522795,56.94361295,21.31781334,32.71833121,56.98168114,37.53159043,18.68212869,49.75338008,21.14466997,-3.560764733,30.22757649,36.16806949,24.90796851,25.73318681,58.16846202,23.50506377,40.30776385,19.70742953,58.80523361,52.04303214,99.21967474,42.06052631,31.49685805,36.91783046,18.38028643,35.04551375,31.27635464,46.5610317,26.93495752,31.46683899,63.49936719,41.60733658,-19.4369658,40.83549258,64.00114512,32.69822758,64.36023471,41.70200027,35.24545598,-15.32866742,27.72069892,64.32346823,38.98224195,4.048576814,11.28202701,55.90603748,29.25161414,1.766908891,31.24363536,31.09332146,27.28243376,24.75866273,-16.07913832,52.66488773,38.28522589,39.60789167,28.44879155,82.96625313,21.18320433,20.08164276,36.48933956,59.7966346,43.07726087,7.022422544,31.39066739,5.983526845,18.63916362,26.47731816,29.1160832,58.0452264,22.48990943,22.76905443,32.54414559,28.57924781,34.34449977,42.34851366,35.00235824,34.32065305,37.99302678,46.62467012,25.5567398,37.89427207,39.55052097,13.91398813,41.9691682,39.32739205,58.65698567,72.18743757,52.86660524,47.89834413,54.04230425,56.86449571,56.02356396,28.95498076,52.26757926,30.4165058,59.75519607,29.3162217,19.51085644,30.74370539,12.07770075,40.76205049,30.26000046,53.1803605,10.63662993,40.49912849,34.90871306,56.01516438,31.5328763,23.38287968,23.62262533,54.14723215,39.49818879,79.37937825,26.77792742,34.10762035,43.83977651,36.96458179,63.99708325,38.18537395,31.12120241,39.00429455,20.50226765,55.87715791,44.44253933,-20.98561358,65.47866551,71.75437062,56.91209196,21.76638023,64.36148259,20.55254036,35.84703256,43.43604613,63.30960887,36.82989303,29.47623717,40.39711221,64.23460156,58.39892144,31.69109055,27.91065473,38.71310737,33.13448203,30.87953452,45.90310212,16.53495823,40.42866355,27.74692939,31.11807181,13.53808049,34.81367632,48.09167898,19.38709424,67.12418687,28.00311646,30.40201318,35.69077852,23.30582772,56.05132869,13.70016189,37.76454556,22.56379446,63.43164527,58.08683098,26.39764358,41.95920839,48.78986828,44.9140761,17.14058211,-14.51723995,20.88584885,53.84121808,69.12867704,49.97920403,20.50976581,76.57434179,66.55124302,46.37106583,41.03254933,72.29720697,16.31074524,23.94126174,36.8680526,53.54399624,40.93902136,26.06860416,53.88558268,60.62920075,26.04808573,22.26854894,69.43536013,17.78784305,25.14177113,35.64940901,55.97763172,58.72512176,21.37650059,53.25912183,35.90924572,45.69738203,41.00345397,56.49852021,47.04465679,78.93726118,68.82887675,86.19588928,26.28441828,25.02114936,22.77206305,26.13300146,29.9351688,42.16245467,21.2620047,60.86423873,57.79234977,39.06236634,19.05512473,89.57525842,64.75225629,30.16591597,25.05256246,34.56141114,58.88970943,50.2693943,23.23792027,55.15632947,41.06306169,57.86193848,38.03143513,72.29991551,43.15191227,16.11599409,36.73435711,57.79908731,28.92150848,56.39417938,54.96917392,40.74090744,80.67736562,32.84325447,58.61339133,14.07073252,74.26735063,28.98135487,27.46738843,19.58096117,19.46529038,17.60188721,22.61876366,23.01409444,22.01919156,25.85820734,31.09162536,15.21389354,30.80357653,32.92631451,19.84572306,23.54142506,28.94799917,26.14178046,26.42102089,23.74450479,31.65159468,26.23580857,28.20051939,27.33574793,27.72540292,32.02333161,23.2195143,23.13493279,29.25226422,77.53921537,121.1908106,84.66349786,116.2101445,103.6913916,69.37052447,83.28580364,105.0172711,73.49058584,89.10107834,89.84632028,94.60496894,75.16089379,93.28279017,27.78687928,118.1596779,74.84357005,128.35325,112.7003446,86.87172485,117.9483949,109.7627396,106.3070717,85.16576082,76.57522801,80.17349721,90.62563781,97.58851569,101.1759455,83.17050081,15.59813497,63.60005384,41.59244838,60.40478638,60.84664676,61.7547426,77.58914456,31.06133876,36.90007261,28.32045424,71.12742323,58.66429849,57.79702117,38.79594464,61.22907474,33.23553516,33.04756671,51.01388022,45.30525591,51.65526404,62.71938686,57.74470386,50.26498313,62.47699895,23.94178314,55.87580224,58.50931215,52.44667647,31.1497226,27.45879859,29.73270762,66.03140908,26.23909645,59.42032354,60.91842364,23.42813714,29.28754233,40.31890368,48.26501901,18.61351984,23.86897949,29.78294544,29.25043396,12.35852442,16.55977829,20.22082634,40.28938566
3,39.35270903,12.17013925,16.11894093,39.89884674,50.08464869,26.80263378,27.16164767,23.25894862,35.29901493,59.71343451,64.76547795,20.53198451,32.73855534,49.78916719,55.02533671,26.32827956,58.24301107,24.11152569,14.09754824,32.50700635,42.99771569,40.86884805,23.68131565,64.63023812,29.45037704,38.39852127,27.99392115,63.95054833,70.18501324,112.5409275,49.60020451,35.24510379,43.77323219,20.83846908,40.35791986,41.28326764,53.68177334,26.27689541,44.27796301,60.10705123,43.28490558,-10.46030931,43.90364269,78.56218732,26.17522462,61.27521417,39.39185352,39.08797059,-4.928402436,40.82511733,75.32731602,38.31293866,27.60158906,12.68245802,59.99577155,30.99560459,19.84084661,45.31731658,41.92843608,46.6387544,14.91261562,-5.690689831,52.15436014,52.64102542,43.95140406,26.04330615,87.2378346,23.73883749,29.10674007,42.99939561,71.31050986,53.63849905,8.374229088,28.48926529,7.557594963,18.09863002,24.47277933,28.81581362,55.32141284,19.77145709,8.771976642,32.65760142,29.98291204,31.48684732,42.32996511,34.41073011,34.56603121,39.73681006,44.7858912,24.90643788,42.60637597,44.92892823,16.33333699,41.19738552,38.49627122,52.57340966,83.73736109,55.88489436,47.48150336,51.60000691,55.03357047,53.86450287,29.38756861,50.51021457,33.09007826,73.64585095,16.89539642,21.30849072,32.80214546,13.72989997,41.90653599,33.19731234,57.24604159,11.82443055,40.11330517,34.74851375,56.85496007,32.94465532,29.9824586,30.17542324,60.78320655,37.03266483,61.87165321,27.4194919,33.54335356,40.79099751,35.43467091,74.6488826,40.47947586,29.74907768,38.90326076,19.59406805,58.27852652,46.14528436,9.036739763,66.02075911,85.33483657,63.04595717,24.93515723,74.24571111,24.87060769,39.20626352,43.52317529,77.51629612,35.7947325,33.15102513,39.39760846,67.79693258,62.21417515,29.57183564,25.21214789,39.06516143,33.23588847,34.0623114,41.04611672,17.49784307,33.12253306,29.93579084,28.78515543,15.82132674,37.44785639,50.85060008,19.27699322,80.21273015,24.32505137,37.73642231,40.20163345,25.61384926,65.01733038,14.91703207,29.8157845,15.04806132,72.69774698,55.23660621,29.94830323,48.16810957,51.85356527,46.63412697,18.63248817,-6.193398599,23.17432187,47.5585806,67.14311867,52.02978566,19.22603364,73.55561414,70.53541969,56.61795944,38.82676836,72.68215987,15.62231169,25.89475468,39.16179955,55.45734868,44.41314406,34.37040265,58.20377962,45.27171425,27.5308409,25.01052969,66.19296193,16.68510833,31.05940646,32.89180065,63.46564468,48.10550867,20.7378471,56.47940261,39.18138716,45.48408788,39.10996206,59.91672936,52.45789043,75.71541672,60.2381838,84.35413581,31.11591841,26.57581519,25.37492978,25.04435124,32.70847891,47.07086615,23.20754742,64.5751873,60.82813743,40.85379134,21.18631661,71.6948564,66.08192457,32.85158312,35.86964305,43.24490945,61.19734075,50.35291011,27.28827936,60.24024013,45.26332689,60.02646584,42.77829753,73.23987645,41.89049825,18.61736903,40.09632545,60.76638328,34.1505814,58.74116493,56.92912178,44.28957201,82.83319056,37.29557093,61.29609979,16.61608639,75.7534612,40.80714472,42.09535348,29.18035259,22.88389532,21.63269646,25.9985178,25.21408543,26.48497115,35.8619454,33.8012679,18.55931413,32.89732071,39.09155763,20.79940763,25.65879135,28.81132426,29.37881544,26.31171159,26.13063797,42.24612731,39.32696304,30.62965334,32.93507704,32.54944227,35.09026411,25.88093045,26.60070668,53.02311394,77.15947906,102.5991707,79.13369674,95.7454403,93.30838832,66.86003207,73.08713769,94.76449176,66.41275589,76.85019135,83.86189221,86.71239661,68.5589148,84.6250396,30.57576054,105.3243223,79.98277918,104.2269623,80.09676097,77.30182397,98.34713243,80.37662773,92.4567869,76.22037194,62.87748216,67.76746387,88.67296127,90.69830708,92.78144739,63.13925999,29.41312153,49.3501947,26.46496111,49.81128745,25.15336661,34.5249034,67.45004737,29.98286914,36.33054581,25.73783663,65.10678618,35.02610584,71.32059303,42.53534811,55.70518824,36.16893502,26.0932978,51.17630666,43.09895512,42.54484285,56.54400578,48.65140085,48.15740374,51.51597464,15.21815669,37.43614446,49.16893194,43.87208285,34.91921243,27.98949859,23.06195498,46.09722328,27.1030952,57.57987306,60.91535133,22.84081942,29.81740626,40.56886267,47.11276297,18.48490137,23.33809898,28.3037029,28.66576048,12.26423757,15.36117926,19.54968411,45.31954374
